,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
6544,11762476839.0736,12062916074.76097,23661097947.879654,51935331690.268005,73390286389.30585,92430421973.57034,110401236803.81758,130419349827.96028,141715974535.03595,164950231621.0653,137633938828.4684,124377721272.27742,73260453208.97145,881361646564.5183,1082068789946.3695,17143057196233.299,15224549171682.83,7610928119194.952,3329065947014.995,1170575244604.213,0.0
11530,1054425786.1773462,1245872703.632013,2281049520.580343,5413905140.407787,6731954282.917204,7807705896.103488,8679775485.602926,9290037900.408115,9459153792.59167,10080610351.87473,7584257970.525572,4501725217.644529,2404477824.2607546,10071449410.780642,9128827217.448666,221964469250.98178,289430519541.68585,185042295169.75882,91366948257.58405,34930686893.850975,0.0
10684,385927546.6810824,611496403.6688756,1769828366.4692948,5120132198.18002,6914744261.745098,8163929465.465223,9032317268.130621,9710583489.574821,10001096710.224613,10560251245.744085,7875487090.69307,4167755591.489756,2192002587.0758834,1797899673.5497773,1330917039.409143,38986977265.965614,73517487151.44522,56837984780.55674,30552736649.43468,12334288976.506395,0.0
8958,1834740335.49899,2228014671.8709574,6676416275.207716,19655848905.1953,30447105773.86561,40012814099.04112,49588994681.21588,58813503533.03007,64213136201.50475,76014005759.06723,61807991681.888435,42171691159.890015,24045563459.26665,147585251530.56415,140917755521.52008,3525946662349.512,3888931818457.5864,2253223779828.4517,1063693340885.1134,394698634697.16266,0.0
441,2239154735.8843307,3633993512.5656333,12966302333.520882,40455770564.61168,55618402030.45711,67856697775.293846,80937346418.56535,95660126178.72296,101665428727.75188,118974269863.38081,95468120672.2666,59854904260.04548,34262931222.54667,138276415023.39148,146682019585.33612,3203252722234.3184,3187376838087.478,1791182549887.4321,838745722043.7858,309940230683.2023,0.0
5568,138134155.10310298,304677279.30722815,1570941865.5773532,5360009677.268199,8244848446.792236,10326074515.988016,11986576323.169003,13308816590.07576,14084187587.042553,15563058661.775126,11880715322.55282,6306020284.634059,3378012873.327232,1378436242.7356775,867430162.5700861,32724178274.69495,63318361544.272026,49244925983.92676,26538177430.098385,10726867388.007637,0.0
8584,1158821562.0468364,2087155450.1419544,8425798799.031541,26732611130.61991,39427976807.06709,49048792879.951454,58606554914.97936,65713045652.629005,70366354778.8581,80238608481.6709,63070140767.70881,38967703210.858116,21581768407.623825,86134267998.5219,80516509620.04573,2705928348141.1235,3264127719247.7114,1971163764862.2275,945816367857.2568,354360897681.7028,0.0
14276,1485628.9325841968,26232036.990928907,256756364.5804607,945233065.9812672,1576157910.4288409,2017711674.4806368,2347876712.0242333,2595261025.9183946,2755659208.35811,3057904674.4534082,2284316345.967764,1169624316.4631982,625470468.5917767,148387356.86178705,70689984.6371771,1773455167.6734998,3431310091.2777,2668973767.8450723,1438452743.6078732,581473006.3900701,0.0
13306,5124187051.767333,5104893850.159766,7352428763.620139,15466717173.146091,18481863479.264137,20956267891.979126,23202825655.37652,24734037904.677963,24914914561.408783,26441060967.8767,20029641561.497135,12194515408.398914,6575757861.053075,30876296113.378742,27386463961.859924,709839474048.5305,1065925744078.243,733490235503.4822,373676752468.07837,145671735655.4391,0.0
10052,5598298152.09008,5950409528.119338,12272041597.417278,28151372784.025284,34874509248.48438,39504474037.554756,44429971643.76784,47848747480.80751,48516881218.5848,50590480665.694435,39504650893.52474,35495223364.18328,20303167511.790543,249833376137.12518,260123624261.75464,4486269228119.003,4378033393826.839,2393562061267.2,1103102000152.9016,403387838910.97723,0.0
7096,2456213935.1291294,3668905966.5296636,14512071617.02113,48233545614.8432,78103932571.46375,101960337044.51437,125602923290.46173,144628378436.38318,162982875712.40262,192512417942.69968,158187832941.277,109846080395.63947,62809704125.726036,364561655475.2211,351567230007.8613,10992405237698.715,12766321222198.53,7559077911810.408,3591809084761.202,1336300770930.147,0.0
13522,25678943.240929235,70422999.7357129,342318535.39372075,1114838258.723184,1650744346.5493352,2007662946.4111083,2244088642.42756,2424800000.045784,2534308679.562605,2701763270.4305477,1997004801.7075002,1026630334.4701514,537440015.1334404,147901398.24944627,77758648.34913117,1848500446.7536528,3533105264.7372036,2740381040.503868,1475151552.9261103,595953645.2400118,0.0
9703,3891632709.3083277,4645615174.129424,8904249783.676825,20865855021.07782,27621572757.80219,34291915050.72935,41409068116.2423,47592298987.07583,51786002408.56791,58453430332.00082,46811125377.41682,29007362982.360424,16356523765.668764,74081492409.21992,70283663514.83488,1713722768592.2126,1971824298974.608,1194579450632.9133,579315219937.4299,219325214678.5749,0.0
10237,827372283.0175619,1356833685.336917,5423476129.799593,15631587025.308014,23253929981.260406,29172848806.293503,34011358477.58003,38908971560.63449,42194848380.71922,47940854023.30566,38981675306.85277,43219879866.935844,24888299185.289776,397809199012.7812,456805112820.2999,4579056426292.977,3571218198932.5024,1712855066588.341,745939212901.158,263070520472.16443,0.0
8208,6304830931.21827,6735973820.414599,12115264645.2473,29606178609.775257,40635127706.52578,49717951532.21251,57981617564.77653,64795381165.04482,68181744257.217415,76614397815.80255,59672591849.40807,37212186560.60024,20539200626.335304,94825195743.15453,85530014372.18184,2702514423393.1123,3463530841084.814,2150512909924.7002,1042231852217.2615,392755913984.91656,0.0
5192,87731595.2645201,1742279171.6517,33678027420.36966,153559510861.81247,281799531202.22595,388608027364.3111,497298955981.54193,601169189618.6898,659362638938.9496,790350332539.8513,631862988784.6521,334105111484.46747,192393210973.02472,40315948968.59156,16384315224.52245,153579273368.80765,287858052881.26636,222292561221.02917,119448303571.9731,48215444792.48555,0.0
7696,11268918212.632124,10961373486.013264,22598735674.132298,62041011437.50005,90255105543.087,113077499611.35362,136148633815.92839,156416819228.50998,170210585375.43942,197884380318.02087,162594875436.57202,140234267633.07114,81376700203.4817,929825835194.0457,1038819773364.5591,13451634287811.021,13522248984532.143,7644968284217.136,3594405201911.1616,1333610057402.3955,0.0
1797,2894661840.8149943,3371667843.71362,5638705551.841456,12278392275.130735,13480014614.620525,14702798310.12208,15958929946.293139,16872288914.446083,16459311194.137257,17112185829.911991,13045214855.488724,9007819647.642265,4901603713.943504,37295392284.81501,32314020785.660435,814087026386.6718,1376044843388.5103,1016477262536.0272,535909292515.4116,213792613933.8118,0.0
9053,421267341.69800705,621943133.7096373,1922590884.0792077,5604219492.127172,7864529034.417447,9629790412.576094,11116294859.6284,12196873483.702194,12615976270.77822,13929014591.893282,10637356827.661236,6001562462.0796585,3247786772.651025,7897842325.805544,6780777548.612254,185761972466.06262,270626878232.08603,182318572602.45575,91989561386.38051,35635017544.409096,0.0
13141,6864254791.685079,6440890010.994676,8537504263.868917,14434531168.59524,13380603670.764643,12512208625.563341,12465517136.114672,11792028385.1085,10196958177.543354,8778014883.142052,6405889181.837776,5692006461.851786,3195898441.651282,41438448730.28447,42248624172.656425,721741474586.2866,713528327812.2157,387006652860.043,176880682859.91534,64251425854.39551,0.0
8226,12786738527.630651,12721669488.631277,20322190284.604973,42053310629.03759,54795334180.60042,66896730548.95355,78988668785.63979,90666688916.18703,96890786838.3347,110698667365.80153,90710534248.68027,96750488184.13147,56018785329.932045,879233205367.9197,987679113918.3491,9919924714592.705,9020378831360.852,4666024809430.34,2082542395932.616,743380788677.1069,0.0
13210,659006836.8335493,992837911.220922,2743106501.9510756,7837400385.358537,10400192815.484463,12192205736.32258,13658682145.162275,14857467596.984468,15301140267.906895,16465252163.020021,12561669864.696949,7103255118.524295,3760898597.2477584,7856970409.58967,6505840291.244202,198022580748.67703,321722066190.752,231641727127.59195,120759368897.11986,47811430205.2258,0.0
13578,333595435.62626094,433569220.47432715,903344114.781311,2337955257.740983,3068401425.9642396,3589076225.7918315,3967258958.703754,4253487325.9153576,4365267081.733533,4637152340.899462,3457582181.8708663,1846637562.8157792,965449439.5859298,1285034715.3504148,1012021265.0040057,26710761037.81795,49451529736.68446,38013438129.15255,20380280691.185894,8214634735.780563,0.0
9302,1566443143.5385604,1753089829.3260274,3511013264.2063956,9033989616.841993,11987867700.316406,14085227353.560497,15700652073.968164,16946444205.082752,17473999304.329132,18628484824.017975,14029686097.861483,7739188393.098087,4107639131.607108,7169043469.38829,5837980232.196225,192183659414.38794,334489714018.7469,247723210809.48752,130556494958.15993,52028121970.441376,0.0
1686,10286400495.863766,8510803259.307452,9235277664.610073,13496174093.26512,13832220010.83784,14823512929.454641,16274611203.504631,18151865827.978394,18584445465.547882,19715672084.45766,17408688785.69977,45483935373.39292,26429824771.993412,656508418661.9875,762370835685.598,6103277008270.781,5893815950883.512,3292143111857.665,1538267103007.3457,568157658117.4589,0.0
6205,8227464283.584228,10200689852.064812,23924234473.05753,65350979521.07771,89529311807.45349,109217293579.88089,127373662246.48668,140916776973.97394,146751643738.69006,164007976807.82797,127025554690.54901,76279763256.30057,42123746042.33288,156061764765.7836,140438870611.68723,4150599195355.2373,5404968120615.398,3443801121131.756,1697144421795.1892,647604987749.3148,0.0
5592,11541289908.924797,13164879655.148203,39920686500.27302,135266263684.59119,222303217584.4981,296462675773.6168,367750417657.05615,436903931708.3344,489353720875.17456,585925959448.0322,480683230506.4124,347354569392.3186,200774135249.62146,1436504713725.316,1603586368475.8718,31776138920263.56,35440042199826.695,20969034173803.535,10029309327167.113,3757008775777.7173,0.0
5898,31804291823.73918,30393784872.087276,57297446816.64979,128013080776.98279,182033089138.2568,230754532179.77612,278439030590.2301,322557816940.99115,358107649999.6992,428867610719.8082,357668489319.1951,319030304429.9721,194164402581.9526,2139034064971.7532,2539722254331.4546,37247230860257.914,38288568254119.086,21868224201964.426,10301247040353.996,3821199428643.5117,0.0
9121,8091551231.76486,6692076224.465933,7916801074.816256,16203125372.581654,20192569578.551147,23672122416.67556,26627078756.6907,29243338287.080555,30475911263.36394,33151153347.400753,25807119729.435593,22724619571.689278,12662101631.070568,156625859959.57,167179266474.9649,1541097900467.7793,1794461561553.5747,1133216178881.404,560975630098.1846,215349432242.5403,0.0
14319,274479317.6619261,419655844.78633463,1081490632.842519,2923215498.1242394,3755524546.0193768,4325254742.514677,4695266655.051839,4980314622.397584,5054291753.736811,5219753964.506312,3835435855.8713393,2008780609.5870335,1062230234.6482526,1062608006.0721387,803881487.0624952,22593113638.026424,42437040490.871056,32768774389.095764,17604891569.24091,7104809103.542822,0.0
12628,4847053.349364546,44581548.56520543,462289897.9429939,1749375477.3676903,2955876053.8793945,3830471030.0491686,4521334238.966398,5026970875.2682085,5339037020.628792,6012706148.863375,4522193280.019475,2319334112.0402265,1247356676.194253,295103688.3902228,139723055.3865478,3511792981.216396,6799974670.325839,5290163075.038754,2851370111.983971,1152666760.0570474,0.0
13629,452361544.0901433,527931262.56486446,891790942.5319898,2139141337.0169995,2783407269.8456244,3250852560.12234,3573362434.864191,3818177120.2957163,3908677919.1902766,4140809811.031292,3075984315.81827,1665378279.3969474,865099527.5162796,1624215573.0201957,1353464187.193826,33838322895.098904,54478165007.61717,39230250021.79519,20456822795.91262,8104411386.787709,0.0
14373,366448861.2792468,417902517.6543224,728526146.2896924,1779334638.523504,2356313265.5050225,2757032169.3084745,3023648311.3773484,3227293133.5935235,3317379702.670181,3488667911.0128675,2571086438.7183414,1362819665.1344106,713111555.9949789,982924639.9510589,790383137.1836666,20108836306.554176,34979488257.50912,26031633528.862953,13746174545.513145,5486352700.986472,0.0
6483,3392775027.74861,4840147900.153892,18293024271.50937,62415165492.084564,102289152161.01363,135278583503.22682,166753561303.5976,193742974993.4879,212822755736.45108,251831592296.302,201277658226.6321,116001242244.77673,65285041029.56103,137440612591.57507,118018166707.11922,4502773977843.745,7141737224604.29,5018122095174.6455,2580219489476.4814,1011353847312.5819,0.0
7627,15157233582.645859,15329236236.742748,22497545303.901573,44603541237.74152,53356616528.40293,62449149800.10151,71260117708.64398,77481287358.32686,83972240674.90758,95162277059.70596,85165519263.28749,165376569812.41748,98643628787.83154,2334028093135.5815,3174817024015.158,22264215492562.047,14285649900519.611,6001898710196.053,2454062487302.4624,830251772546.5162,0.0
11192,2353425049.6893225,2268339372.994793,3071853110.9923916,5721025937.10194,6402612099.650686,6972783513.261856,7369833514.178537,7619603309.845015,7529254412.288367,7582735381.166753,5518344174.18581,3036068728.452678,1620435654.886966,4355622737.319899,3804203592.905294,80443025759.61877,127864575725.75792,92463274659.81163,48345222742.237434,19196283585.357,0.0
13355,114191737.19654419,224839566.7025249,850891573.2235562,2692333042.4551096,3870606731.465762,4691906721.7325,5300856037.559719,5769387403.282153,6015588169.644824,6518214454.095175,4893626207.271272,2569591119.583263,1354983801.6561708,745377175.5473231,509773752.2489943,16097142268.480991,30639794646.608845,23721311876.009632,12757047758.54542,5150427812.678575,0.0
12125,176419295.83766237,246362459.38904774,714288305.5554796,2099358748.776707,3069776859.248891,3744313788.504466,4220496311.552,4578362259.794076,4775974909.902138,5140065738.214527,3804563967.1671977,1956947626.4172149,1043006307.2100658,496682317.69461185,332856147.95513487,8330949701.645802,15567620260.481392,12009188182.620136,6449323630.950858,2602363640.2090836,0.0
13655,37930798.263199486,97473136.37858433,391793942.524814,1239657253.864332,1741292079.8199742,2074470196.827603,2286031357.6029935,2451789032.4763737,2537888325.396273,2657124787.8376083,1952179796.8400009,1004915397.173685,526113848.048605,172115085.7871422,99414675.15291575,2582479644.4113054,4922413615.6032505,3815448010.699065,2053264843.9389737,829386718.7128985,0.0
6094,10593063510.531223,10478729264.170206,13943414624.825014,22483789274.483635,24547026741.81271,27781519097.558094,31515658529.978397,34225504402.484367,34580341342.920044,38541460643.444824,30209986867.93242,27505933609.433044,15618381873.465528,194120994473.63516,181751784988.30542,4151191495483.762,5287127380923.647,3332093026792.875,1632443579304.7246,620652270218.7712,0.0
12391,2120479035.292259,2136716706.8231685,3903481374.5206366,8635923437.095705,12230935746.623577,14824278140.657492,17034729512.28491,18490158409.97512,18928370870.625507,20192136213.46122,15421522977.907146,11935909104.49324,6413525918.11612,67553630327.75206,74006212967.81335,1265832908601.1858,1049911738048.525,520798731195.2439,230186393085.7188,81975553787.05208,0.0
9313,5595776388.140967,6899823663.436321,16817769616.66574,45332379395.26349,60285574676.94264,72888848850.61948,86009289544.5095,95619504090.58516,101947911296.7098,115740049955.47734,93067008490.06204,62129532781.560616,34689768452.07946,187484722862.2824,169669204695.60352,4572663337262.398,6644655314035.315,4543491432899.112,2316864949806.88,904621944243.6411,0.0
12937,229987060.61765555,343662167.05622977,926016885.2807622,2573673592.340479,3411284844.5961537,3989510122.0848074,4389587031.706756,4702787502.359182,4830630396.822444,5085805766.206543,3781068293.7219906,2036832649.421273,1071351224.5810591,1653442320.187556,1330928368.1821604,36447848375.20487,61612092661.51554,45240680862.91159,23779239889.7401,9465183282.276878,0.0
9305,2135574313.6170275,2772748120.0678988,6448757193.746522,17096519363.66473,22095813522.951447,25846214726.80549,28957535404.985336,31368060782.02834,32066219582.975857,34287676935.168247,25932663548.65681,15476193542.250519,8338796248.274615,31808365044.40601,28270394076.319714,789412949011.956,1016589263981.6244,639942312008.9803,313193746277.6499,118936683936.11935,0.0
5721,17818684820.93516,18221797396.655144,24124455578.38111,41761290937.80145,47154341989.34779,50940596296.04034,54079618308.15626,57216877300.65384,57867443182.37195,59075070707.838,45185080793.537476,45860642767.72546,25257161000.523315,377113792470.07007,402256752164.6586,5015436619573.691,4882669893654.261,2745305159122.2964,1291334008800.2764,479713439967.4174,0.0
8692,294225388.5554933,922680598.5935072,8197416121.887672,36131155961.78538,68867705891.53934,97404443818.94438,128721595804.15816,157205937369.63205,180533322797.26712,230458169959.49673,194200888149.29523,164361478981.78235,98619862650.11284,1126204173929.8499,1493974951063.6401,12348550068267.125,9865119433751.287,4908333326552.416,2178985439831.0247,777987925942.568,0.0
