,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
3243,225101074.74846262,342898548.879709,982324109.0880078,2854439645.4202003,3948555629.992334,4830552345.508851,5665255228.247515,6429120498.558832,6800426968.591857,7647581538.789885,5957508496.949349,3154814135.615253,1761892670.6748176,482209292.49808496,246420405.27091584,5318442198.105845,10142097646.275625,7862476075.961645,4231484850.2035446,1709320538.7541802,0.0
1158,625642624.2370472,907539463.7354494,2047730844.5009725,5433949948.156732,6662823688.0177355,7672367206.746592,8634770972.937757,9547734980.1758,9816126410.5635,10654301992.992239,8225682442.93665,4394166411.379509,2425470957.281374,1494269958.593332,1050096535.3258522,25718117864.887207,47881122122.99981,36905681420.152466,19812483745.118958,7993226057.363273,0.0
3438,38260708.39234891,99795059.3865466,656021686.141561,2380268455.90435,3867946396.4719567,4992977931.167314,6000337133.200079,6874867008.850136,7340306674.803859,8367321331.371184,6470558101.4377365,3378518870.170337,1873720031.2381947,480959655.3314147,236749768.19387463,4608910849.624363,8775794801.661602,6801015563.103658,3659731421.0047126,1478271448.2631752,0.0
2083,2225720739.4146953,2526641728.7056375,4993350520.426635,13180823000.215801,18423760398.962143,23320306662.605274,28529052577.878757,32889572006.09284,35089706636.26235,40609127680.518074,32273657506.08517,17982351683.898544,10207266352.390276,14616834594.273508,11850483452.940762,294817248591.5289,525225521100.0625,396268705539.6585,210530022751.10577,84340443829.80173,0.0
4591,525542.8039345209,12395432.194742164,165992460.30705413,660308116.0074908,1153247232.6527128,1526066553.9754052,1852865068.4146705,2127454353.5065324,2288228396.6520734,2633020558.494353,2028858281.8279228,1051703020.1468046,581928918.7747127,103905261.8732936,35062321.230904,3072593.5659896904,3057059.8151309253,2099631.5580799803,1119481.1505283664,461817.90569235996,0.0
443,75393851.00135699,472731609.84262735,5454091645.147094,22551553618.456646,38670853709.788994,51312290972.95225,63532893052.51188,74628364422.47829,81952588821.45338,96010891398.13924,76153090341.80685,41257053745.067955,23635059384.828583,14600337787.73904,10380623676.480423,656789251483.8524,1209104163678.4785,906673970367.155,479424225218.2828,191211365176.47314,0.0
3180,36823636.70964412,113504164.24294218,706620432.4334017,2589951528.25139,4047495592.9879313,5169389137.194996,6226067962.267175,7222842707.27283,7759010857.999608,8900376061.191221,6973089639.781059,3686842073.394948,2074107626.762845,519151671.7178688,246980730.2951841,4810492206.822501,9232250943.180265,7168131287.6720495,3860387004.0429735,1559958789.9856086,0.0
3266,1899158.0687201736,32951452.894734636,443678830.1354425,1808680107.5359256,3212064472.9870806,4285776371.052657,5260097180.395423,6129472203.129978,6617197064.198769,7676065841.565698,5954063942.837105,3081383438.5619726,1734350560.373434,311472064.9709618,105643930.92827027,13608093.132171432,17321788.40945159,12583595.258958826,6734862.173168025,2748562.380787948,0.0
4751,63560718.412571326,132114894.59440406,506099600.27934134,1616103801.5844665,2179787908.0614944,2584697435.6847916,2950106798.583777,3298978862.7364774,3455467264.34591,3774624456.174447,2933257763.145312,1574400458.6317282,860292967.1423793,163427235.5918578,58580221.34493581,191116998.36749622,357408806.5986785,276136983.90712476,148472117.03705615,59964353.81024035,0.0
3579,4285024.210503633,22619996.96838263,155294653.1417032,543143940.7103593,840603658.0554699,1050811064.2148178,1217304314.304263,1352984475.2658978,1423530419.7661288,1568937849.4197717,1186754779.5640044,614803078.3988093,331645601.99378365,71701928.13740136,30965359.23579998,463762256.0984741,887730279.6825274,688872797.2208251,370913243.85833174,149869803.40136477,0.0
3696,1179844.462672088,20827917.740879744,197406148.62816632,697577409.7462255,1137972554.6919851,1440166291.0279298,1668661175.1826932,1848500519.4133282,1948896816.258261,2141304939.1723285,1603087462.9160335,818506089.9676474,445664626.57278854,85414809.08973847,32965041.951457616,360922521.05977625,694646477.9192383,539778548.2035685,290818366.3914175,117544936.70985095,0.0
3464,11183620.811492601,61223841.24178442,515055660.53312445,1937501256.8039687,3184960488.606745,4128833050.3387933,4980717313.125314,5752142346.185552,6188677601.120072,7094341136.428749,5516223843.608286,2885977842.816563,1625106344.0300386,301282975.60661066,105884837.50772485,222449042.8799181,413267518.96664065,319047602.1019765,171544825.752744,69295261.33842969,0.0
1567,328539137.94379216,352856010.8354199,737693525.4499924,2030997789.9431574,2906031091.8190484,3571258421.6519337,4156459347.3506227,4657774252.010721,4924220449.437519,5473785191.7501955,4208051652.412766,2218671665.818778,1215825559.9000597,314216838.9370944,157799137.7702398,2165707995.614618,3944475426.930494,3024293930.3498125,1619930247.1396656,652821438.1448884,0.0
3808,560402017.2246547,810825662.5301815,1940291830.9926147,5153309804.144405,6575211524.1107855,7730684195.437282,8802425587.639154,9788672021.184738,10165180798.463213,11127143912.802973,8586826259.966743,4537614976.082057,2494396580.4232483,574665169.0284208,257338869.1543533,2987296093.1393433,5558131238.964988,4284345550.224581,2300287722.090277,928142339.7507163,0.0
3108,998472230.1603714,1002950671.409312,1435679960.5155053,3558104340.901759,5314478171.580778,6699763254.799523,7926675998.698704,8927537300.466923,9448021218.235916,10697088775.190811,8209308643.491321,4501417194.053241,2471116385.8056116,4440612967.556921,3668000900.581126,85485458793.41078,154037488255.18567,117517676938.42944,62795906298.95896,25263335186.69862,0.0
1393,34151435679.536606,36557917592.989876,63280143629.61663,154645312304.76883,212939877214.0985,265296754160.34122,322865303420.4858,378243486262.6758,414881547829.8573,484929901636.903,402750968956.41174,303078059603.6358,176497102605.6813,1537775534951.5176,1705983796377.2444,26966134922747.99,26464196941757.4,14611275887206.326,6757929090205.205,2473179613256.9033,0.0
2052,3218165551.3337107,4050119465.121272,10723755833.313988,32935912155.982437,48634541243.87542,62140928116.26558,75087258565.7035,86648353629.13206,93422390855.395,107657284315.92148,85440290952.41678,48117337472.16958,27109312022.149582,39503690049.948395,32085824275.324894,1264341521576.7322,2058691724222.6921,1446198804824.0757,740124735134.7878,288704216408.0285,0.0
512,23445346331.19388,20183590619.02375,22971473155.371033,41917693674.6788,54939966422.66048,68039225075.58152,78557958975.88684,90727532710.77943,98170914971.81659,110598907215.94716,89846586584.96112,97298434991.82065,56609035795.419716,897829080650.7782,1062817569677.0166,10126340965851.967,7468178394179.465,3371905658474.9062,1412556031439.4163,483294343711.15356,0.0
4928,836821.2436546929,14530566.60785199,169368717.5490348,639186016.7588519,1079299914.6189487,1399941757.623173,1674004577.4169128,1909343518.4559147,2047341297.3720205,2319583713.485098,1787153641.567634,933646905.9933938,520407682.03150266,93520515.12198702,31653911.430361092,3393129.130482145,3910485.115436532,2784265.4577810126,1488857.8953849862,610186.1582128983,0.0
1055,5816008277.123349,5556794806.21068,5186679709.237957,7822423267.804056,8894150297.438066,12005859795.752028,16272263694.580103,19258724208.14624,20100073595.074013,24756143857.89973,20233924370.809258,11509340406.754738,6885740046.156775,18054072680.26292,16278629981.987082,372848152094.60223,446074143776.13385,261073797156.74582,121989145010.62283,44723495108.22376,0.0
3013,12815661.992398268,41323868.39535025,357151286.5508398,1402024032.5965524,2352281342.2330747,3081781173.715938,3756285444.2105455,4381391525.804928,4799047611.702905,5542990641.162008,4392936523.47745,2398015395.3688784,1358596668.9103637,883494877.400476,618806524.1713117,21600415521.046936,41501745777.63755,32229304501.89721,17357601575.387547,7014061963.962562,0.0
559,5735861933.417439,6411600936.465912,15348804047.861063,49934460760.77058,87175080490.62714,120509235082.64452,156337097911.15262,191616300891.69003,215098908073.66223,259810913460.0144,212501541952.06165,118429400428.39717,69152812803.77155,77198151166.64636,63800410894.64301,2081619826184.1943,3317819107508.7495,2366508206862.7764,1230105111854.127,486308992916.83527,0.0
2492,325079059.713292,494690325.5421328,1604923118.9079745,4905182046.787088,7421853998.619301,9377519484.364397,11160486476.589882,12772330737.77745,13615439689.173162,15474586252.097748,11979456418.758562,6266307975.001327,3495449116.1938343,1060058373.569413,578987570.9725436,12154917055.231947,22956953386.605347,17756572466.9635,9547022948.733217,3854681082.517707,0.0
119,1346792696.4525316,1615710376.5006056,3992181520.1860876,11230186923.378641,16181387778.654097,20071203850.615147,23639389296.19606,26919721479.219032,28750878854.31483,32516586816.20638,25613707181.75704,15107507667.787693,8435203046.672533,25147377958.680225,21565647027.550346,621132068193.9779,918746240028.1953,612464609996.96,305220809792.4287,116914612995.71991,0.0
3128,1143054685.462396,1295183576.2745414,1957832310.6478534,4073251133.177677,5461801050.571484,6977368425.838523,8605069095.019085,9956364553.103338,10539631152.207895,12377943318.780466,9724375689.72071,5164475292.909502,2973525966.0823145,3310180066.556394,2631317275.762046,58909000163.94479,99690635267.86246,72881001446.01662,38063997736.96798,15065448197.829971,0.0
300,357040549.5234794,1512120830.6403368,17596897458.320152,76662449938.90086,140448814650.0008,194639315272.64127,248840529050.1636,300235675623.4858,341427068207.1349,417659201534.08057,344654195916.4399,199207783189.11914,117713828965.56847,137639471320.7272,115431624268.45052,9325585043375.316,13519621219525.38,8711822805647.188,4258006979057.058,1607119081754.2388,0.0
3379,365706495.3765419,475252626.07681936,1036110051.166695,2674333423.2719035,3610542660.33116,4340246663.2983675,5006029001.317968,5610573855.41732,5865461901.834153,6462943374.625728,4996806719.617204,2630358931.7111497,1453801947.7848017,280983835.9847652,104739218.0598803,457925845.19988155,841786827.7729474,647405910.9088507,347352759.2991785,140124567.76965538,0.0
4755,1088028.0670960026,21612707.946181223,267605314.8414818,1043476011.5224259,1813594376.3606992,2385442003.0948997,2876126417.267991,3287250704.8967285,3525124599.705248,4029544154.368804,3087029073.339957,1592442736.947583,883185004.4972675,157535675.7487886,53515201.89638239,26058240.20461788,44783267.60513882,34181469.22866367,18349788.92211668,7420530.930055142,0.0
2651,3563894887.0816917,3980628985.8138595,5605635327.148441,9931316796.870792,13712936786.905106,18890450823.026176,25958702075.869183,36043398365.73504,40513537096.066444,50473151380.07527,43817423952.20722,26872148169.09278,16114681765.857008,57724540386.6107,57515820893.22514,1130674522009.968,907454904571.0101,432967863423.4651,188240797078.5644,66453913816.058464,0.0
5078,2953003.172433789,25425852.069066886,212879265.92349902,774371744.0480239,1249029203.4456398,1595628577.5401297,1882840871.0650826,2112788194.6220636,2239348805.0624766,2513575387.5182323,1916685599.8681357,995419332.0789007,538444560.6122547,96190874.70735398,32813694.69879464,38664485.831523016,70976125.6838004,54730829.40431277,29433244.064900186,11895297.2469124,0.0
3524,1789891.013656109,42017312.6014256,470522010.96600723,1785858207.7637787,2972232240.9362893,3842724787.9448175,4593781417.139552,5255220793.4926605,5660079049.273978,6419145585.295958,4968393143.543838,2625529139.954924,1452810013.3734314,324423743.53793186,142483044.79783675,2540384535.708366,4891608237.562526,3800900431.87305,2047664670.7260008,827582797.2494954,0.0
2755,90002035.98505157,202401006.4019533,1130307331.027365,4090205486.182556,6534208856.056312,8383434184.059672,10056876519.62575,11594965386.128187,12450215484.130146,14198610994.363516,11045190033.887554,5814018240.713652,3254686705.7217336,933627198.8728305,487655453.90491563,10551825994.867119,20152771483.14806,15628889576.33368,8412635541.546727,3398626166.958144,0.0
4013,107175503.6558745,177969882.98253858,539172127.8302777,1626787559.1468754,2205128313.8126087,2628447875.257156,2986162692.313361,3305129549.2441635,3455822318.476063,3762918118.9554434,2896837697.6050415,1575038823.9008996,857063898.236844,707412071.5114207,520647618.0616325,19969484501.279697,38417588735.23688,29842148170.39357,16073764520.311264,6495582944.909951,0.0
676,49813147709.28694,54291298739.51809,101978149601.37842,283260455124.5065,429696033962.0879,555606630123.287,677449351294.707,792289626139.7325,858309316706.1937,998723015642.7446,792330401531.8015,469004661872.5731,269191378698.69324,933456874262.2455,879113594137.6338,23267026879902.12,27130954227249.07,15830525763654.719,7428872077254.599,2736170668472.287,0.0
312,2730768637.8258805,5209277839.29092,29348714185.949814,108961649775.48741,180254951509.88657,241301365140.43652,304345329181.6416,368522579075.4786,413958398240.5518,500620668578.5674,412582431238.1862,240902783070.51346,145088048285.4282,244183187181.49875,223485239451.65826,14890277390086.264,19590246392044.57,12246994159389.67,5954343833048.174,2248033465418.806,0.0
1432,25043080166.733406,25255790190.82621,49459920871.349625,136026304495.6597,199501694960.91306,250482117469.94382,302412668517.74335,349784333873.4072,377879488788.3375,434028159971.7395,347717715953.0214,245998746039.00336,139900808839.75177,1023945638028.1431,1126369161913.842,15434190309282.002,16418607850731.377,9711729436436.557,4666900758489.621,1755713977150.7576,0.0
1193,157961036261.7205,153514856630.26678,171863996667.84915,307697458476.4624,366115899890.65436,427348100595.2811,496545679328.501,565486412155.4453,589107857122.2786,659703343961.8059,525897240674.10736,385488183170.33154,218985111366.92215,1779913689851.2559,1826290186650.677,25708995697929.57,30966327631148.406,19357779802328.453,9483645167549.977,3609199482844.043,0.0
5138,427732.4681888452,6617675.406796031,91330524.02155696,376541067.43035465,673149796.9314151,900110748.6601197,1103763017.188919,1276546095.9434605,1371822863.286138,1590194048.0539083,1225807647.7365124,630755873.2469008,350599904.23749447,62493333.82050138,21154030.730255697,5496041.680129841,8739429.75786894,6600989.205616308,3543301.1687008105,1436430.427022258,0.0
482,217181370.54736063,679901638.7246753,5128749093.278812,19460242497.334076,31944907379.35866,41472629211.213356,50317838168.28672,58235279092.90338,62941861042.59806,72544873352.66902,56864865218.92881,30423141696.996216,17101342046.28878,9106904286.266565,6164964686.373857,275942262196.2229,530033753709.05725,409357844897.5948,219758231444.1444,88578457844.00066,0.0
2445,25072500689.328808,21377551971.963535,14665633478.496498,14700910153.654522,14902283966.333515,16185187179.625816,17344166912.719852,19470687316.782288,20451417199.151196,22314087349.711716,18621701464.109592,32554828057.625877,18828840645.9047,392755479481.1047,453275103168.5136,3820219422479.4185,2624149183074.617,1091332086233.4807,433421545211.9036,142332569997.0949,0.0
2617,2777572.7606653785,58385608.974656604,661555489.2029517,2511199324.7524343,4136214400.2942147,5323634981.552304,6387587184.5418625,7377737555.38472,7954850173.06182,9047307642.766506,7059887613.275276,3736490037.9829965,2096184214.9489164,381723009.31096286,129618386.26532473,6982600.274514458,2828907.535269187,1190995.5230900198,606953.0486251009,282695.27913498605,0.0
3150,2771913519.7289276,3013886975.768437,3530413681.703718,6017231951.812482,6491806881.4380865,7724057571.33209,9314868835.189121,10458518350.99826,10599883974.200909,12189090743.931082,9714550348.172165,5878583525.557494,3395611923.8220572,14196918907.847506,12272198673.704283,309488582566.91235,485108692269.54443,334010433458.39465,168615589569.05722,65072762445.17256,0.0
4643,706046.2030267059,13049630.232282534,196315567.1125282,824190150.6369292,1473167768.089848,1985362483.0127363,2464839837.3801,2870091761.119632,3086954727.3419743,3608875179.340046,2808241814.795839,1456875951.2949252,810206665.7109058,145517188.69281295,49207606.22976027,3680246.084179051,3125880.416454907,2052041.128731432,1091699.634285384,454942.6766639468,0.0
1520,489080781.5509827,763084417.7866436,2263700021.795412,6595219655.344709,9151715924.433405,11167293062.429386,12991531807.215534,14574002980.320919,15341795822.066961,17103503286.088142,13256212932.568972,7080989581.055391,3859811691.149066,1665009763.7744622,1064271396.4094208,25853184904.866104,48458652207.72736,37411747738.59357,20098371775.00133,8111421617.566416,0.0
1327,66917468024.38377,71547475597.85075,95935566915.01984,193088697390.46808,230005763578.6459,268500971078.6757,309895018435.07837,345158228383.2684,356227499616.34985,395186074970.78015,312044932864.48517,203737046030.8717,115269667766.75566,646386411396.8145,619966136879.7815,13001535749046.219,16409172147068.238,10308349705964.396,5039991739480.925,1912199047742.5076,0.0
4720,453841.00859360356,13796033.50479549,169745736.83005464,646933004.3295426,1089544287.8565524,1418269341.7475154,1702130973.713748,1934984592.3218446,2070153037.9700158,2353264587.863165,1811758790.4673524,948752385.9631768,517670796.8952462,93144775.09868124,31651120.133193463,22215516.908922456,39780646.15752857,30578332.6730625,16441957.21573122,6648905.886154567,0.0
